started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1361276676241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361546005334
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361546037205
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361546039091
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361546059210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546059495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546059649
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361546062030
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361546075032
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361546079115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546079327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546079463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361546092034
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1361546093947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546094171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546166645
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361546197595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361546216975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361547099467
